run_at,signal_date,manual_action_date,ts_code,stock_name,action,suggested_shares,reference_close,sma,cash_before_signal,portfolio_value,status,reason,manual_checklist
2026-06-27 16:03:35,2024-12-24,next trading day,600519.SH,贵州茅台,WAIT,0,1538.82,1532.3655,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-12,next trading day,600519.SH,贵州茅台,WAIT,0,1443.0,1442.7235,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-13,next trading day,600519.SH,贵州茅台,WAIT,0,1465.06,1443.8515,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-14,next trading day,600519.SH,贵州茅台,WAIT,0,1475.0,1445.4015,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-17,next trading day,600519.SH,贵州茅台,WAIT,0,1471.62,1447.1825,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-18,next trading day,600519.SH,贵州茅台,WAIT,0,1475.0,1448.7335,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-19,next trading day,600519.SH,贵州茅台,WAIT,0,1491.0,1449.6585,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-20,next trading day,600519.SH,贵州茅台,WAIT,0,1474.0,1449.795,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-21,next trading day,600519.SH,贵州茅台,WAIT,0,1488.21,1451.8865,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-24,next trading day,600519.SH,贵州茅台,WAIT,0,1479.07,1453.1025,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-25,next trading day,600519.SH,贵州茅台,WAIT,0,1454.0,1452.0625,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-26,next trading day,600519.SH,贵州茅台,WAIT,0,1460.01,1451.6555,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-27,next trading day,600519.SH,贵州茅台,WAIT,0,1485.56,1453.8835,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-02-28,next trading day,600519.SH,贵州茅台,WAIT,0,1500.79,1456.773,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-03,next trading day,600519.SH,贵州茅台,WAIT,0,1487.02,1459.324,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-04,next trading day,600519.SH,贵州茅台,WAIT,0,1470.11,1461.08,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-05,next trading day,600519.SH,贵州茅台,WAIT,0,1466.37,1464.2085,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-06,next trading day,600519.SH,贵州茅台,WAIT,0,1505.98,1468.8655,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-07,next trading day,600519.SH,贵州茅台,WAIT,0,1521.0,1473.1155,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-10,next trading day,600519.SH,贵州茅台,WAIT,0,1522.9,1477.685,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-11,next trading day,600519.SH,贵州茅台,WAIT,0,1548.68,1484.219,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-12,next trading day,600519.SH,贵州茅台,WAIT,0,1542.58,1489.198,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-13,next trading day,600519.SH,贵州茅台,WAIT,0,1537.77,1492.8335,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-14,next trading day,600519.SH,贵州茅台,WAIT,0,1628.01,1500.484,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-17,next trading day,600519.SH,贵州茅台,WAIT,0,1637.86,1508.796,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-18,next trading day,600519.SH,贵州茅台,WAIT,0,1624.0,1516.246,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-19,next trading day,600519.SH,贵州茅台,WAIT,0,1635.71,1523.4815,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-20,next trading day,600519.SH,贵州茅台,WAIT,0,1604.0,1529.9815,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-21,next trading day,600519.SH,贵州茅台,WAIT,0,1573.75,1534.2585,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-24,next trading day,600519.SH,贵州茅台,WAIT,0,1583.0,1539.455,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-25,next trading day,600519.SH,贵州茅台,WAIT,0,1575.5,1545.53,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-26,next trading day,600519.SH,贵州茅台,WAIT,0,1576.0,1551.3295,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-27,next trading day,600519.SH,贵州茅台,WAIT,0,1589.0,1556.5015,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-03-28,next trading day,600519.SH,贵州茅台,WAIT,0,1585.21,1560.7225,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-04-17,next trading day,600519.SH,贵州茅台,WAIT,0,1570.0,1563.228,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-04-18,next trading day,600519.SH,贵州茅台,WAIT,0,1565.94,1561.325,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-07,next trading day,600519.SH,贵州茅台,WAIT,0,1555.0,1550.4685,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-08,next trading day,600519.SH,贵州茅台,WAIT,0,1578.19,1554.378,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-09,next trading day,600519.SH,贵州茅台,WAIT,0,1591.18,1556.687,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-12,next trading day,600519.SH,贵州茅台,WAIT,0,1604.5,1559.86,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-13,next trading day,600519.SH,贵州茅台,WAIT,0,1590.3,1561.925,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-14,next trading day,600519.SH,贵州茅台,WAIT,0,1634.99,1565.2255,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-15,next trading day,600519.SH,贵州茅台,WAIT,0,1632.01,1569.2265,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-16,next trading day,600519.SH,贵州茅台,WAIT,0,1614.13,1572.033,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-19,next trading day,600519.SH,贵州茅台,WAIT,0,1578.98,1573.0235,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-20,next trading day,600519.SH,贵州茅台,WAIT,0,1586.0,1573.8235,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-21,next trading day,600519.SH,贵州茅台,WAIT,0,1580.97,1574.575,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-05-22,next trading day,600519.SH,贵州茅台,WAIT,0,1580.0,1576.025,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-10,next trading day,600519.SH,贵州茅台,WAIT,0,1426.5,1420.314,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-11,next trading day,600519.SH,贵州茅台,WAIT,0,1427.0,1420.3165,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-14,next trading day,600519.SH,贵州茅台,WAIT,0,1423.6,1420.382,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-18,next trading day,600519.SH,贵州茅台,WAIT,0,1437.0,1418.818,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-21,next trading day,600519.SH,贵州茅台,WAIT,0,1443.0,1419.968,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-22,next trading day,600519.SH,贵州茅台,WAIT,0,1464.98,1421.357,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-23,next trading day,600519.SH,贵州茅台,WAIT,0,1475.5,1423.339,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-24,next trading day,600519.SH,贵州茅台,WAIT,0,1491.5,1426.914,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-25,next trading day,600519.SH,贵州茅台,WAIT,0,1455.0,1429.5095,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-28,next trading day,600519.SH,贵州茅台,WAIT,0,1438.66,1430.9665,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-29,next trading day,600519.SH,贵州茅台,WAIT,0,1439.0,1432.6615,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-07-30,next trading day,600519.SH,贵州茅台,WAIT,0,1449.44,1434.6535,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-11,next trading day,600519.SH,贵州茅台,WAIT,0,1445.0,1436.5035,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-19,next trading day,600519.SH,贵州茅台,WAIT,0,1438.0,1435.9685,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-20,next trading day,600519.SH,贵州茅台,WAIT,0,1450.0,1434.6935,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-21,next trading day,600519.SH,贵州茅台,WAIT,0,1448.25,1432.531,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-22,next trading day,600519.SH,贵州茅台,WAIT,0,1463.95,1432.9785,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-25,next trading day,600519.SH,贵州茅台,WAIT,0,1490.33,1435.562,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-26,next trading day,600519.SH,贵州茅台,WAIT,0,1481.61,1437.6925,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-27,next trading day,600519.SH,贵州茅台,WAIT,0,1448.0,1437.6205,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-28,next trading day,600519.SH,贵州茅台,WAIT,0,1446.1,1438.842,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-08-29,next trading day,600519.SH,贵州茅台,WAIT,0,1480.0,1441.992,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-01,next trading day,600519.SH,贵州茅台,WAIT,0,1476.1,1444.847,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-02,next trading day,600519.SH,贵州茅台,WAIT,0,1491.3,1448.025,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-03,next trading day,600519.SH,贵州茅台,WAIT,0,1480.55,1450.8585,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-04,next trading day,600519.SH,贵州茅台,WAIT,0,1472.66,1453.374,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-05,next trading day,600519.SH,贵州茅台,WAIT,0,1483.0,1456.4755,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-08,next trading day,600519.SH,贵州茅台,WAIT,0,1501.23,1459.287,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-09,next trading day,600519.SH,贵州茅台,WAIT,0,1505.0,1462.685,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-10,next trading day,600519.SH,贵州茅台,WAIT,0,1522.01,1467.783,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-11,next trading day,600519.SH,贵州茅台,WAIT,0,1523.5,1472.6085,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-12,next trading day,600519.SH,贵州茅台,WAIT,0,1516.0,1477.3045,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-15,next trading day,600519.SH,贵州茅台,WAIT,0,1515.1,1481.6345,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-16,next trading day,600519.SH,贵州茅台,WAIT,0,1499.98,1484.7335,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-09-17,next trading day,600519.SH,贵州茅台,WAIT,0,1493.0,1486.8835,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-10-16,next trading day,600519.SH,贵州茅台,WAIT,0,1484.91,1464.452,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-10-21,next trading day,600519.SH,贵州茅台,WAIT,0,1462.26,1455.4815,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-10-22,next trading day,600519.SH,贵州茅台,WAIT,0,1458.7,1453.4175,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-10-23,next trading day,600519.SH,贵州茅台,WAIT,0,1467.98,1452.1665,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-10,next trading day,600519.SH,贵州茅台,WAIT,0,1462.3,1446.935,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-11,next trading day,600519.SH,贵州茅台,WAIT,0,1458.99,1447.3335,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-12,next trading day,600519.SH,贵州茅台,WAIT,0,1465.15,1447.491,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-13,next trading day,600519.SH,贵州茅台,WAIT,0,1470.38,1446.7645,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-14,next trading day,600519.SH,贵州茅台,WAIT,0,1456.6,1446.8445,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-17,next trading day,600519.SH,贵州茅台,WAIT,0,1471.0,1447.498,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-18,next trading day,600519.SH,贵州茅台,WAIT,0,1476.0,1448.185,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-19,next trading day,600519.SH,贵州茅台,WAIT,0,1471.01,1448.8005,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-20,next trading day,600519.SH,贵州茅台,WAIT,0,1467.11,1448.757,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-21,next trading day,600519.SH,贵州茅台,WAIT,0,1466.6,1449.587,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2025-11-24,next trading day,600519.SH,贵州茅台,WAIT,0,1452.0,1450.1665,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
2026-06-27 16:03:35,2026-01-05,next trading day,600519.SH,贵州茅台,WAIT,0,1426.0,1412.35,100000.0,100000.0,watch_only,"Buy signal, but available cash is not enough for one lot.",1. Open broker paper account; 2. Confirm code/action/shares; 3. Enter order manually; 4. Mark result in your trading journal.
